date,LabID,Year,Month,LABPH,SPCOND,CA,MG,Sodium,K,NH4,SO4,NO3,CL,WSOC,LWC,Hplus
7/15/2016 18:00,,2016,7,6.388,22.6773,33.24218481,8.88669256,1.913607514,1.813281415,136.0742188,43.04222306,42.33791396,2.131847695,497.87088,0.503,0.40926066
7/16/2016 6:00,,2016,7,6.536,15.4845,38.39382121,8.723021728,0.954737602,1.095283871,80.23552234,21.41633042,27.77832906,1.562450738,371.363388,0.436,0.291071712
7/16/2016 18:00,,2016,7,5.966,3.4466,11.69441873,4.632238384,0.344591156,0.203950998,1.579677315,4.650057639,3.980904203,0.32026996,138.0884016,0.423,1.081433951
7/17/2016 6:00,,2016,7,5.165,13.6863,27.34749274,11.09571392,0.736812622,0.822914398,48.33247127,39.28228112,20.60682511,1.367664011,607.4024736,0.225,6.839116473
7/18/2016 18:00,,2016,7,6.124,29.97,37.79937667,11.4229733,4.484991784,2.283719176,175.6053457,78.16550712,62.80969095,3.947608949,592.6328592,0.454,0.751622894
7/23/2016 18:00,,2016,7,4.808,10.967,26.25771103,11.9139035,0.86756761,0.550570502,16.79219992,21.26761274,12.83472513,0.735559549,761.6092368,0.424,15.55965632
7/24/2016 6:00,,2016,7,4.955,7.657,10.10929984,4.550444112,0.693271124,0.575329038,14.06813662,12.01544816,8.304489031,1.142877606,514.064172,0.625,11.09174815
7/25/2016 18:00,,2016,7,4.423,32.1034,19.71912055,9.050281104,3.221070398,1.689488735,95.07257014,78.86611258,53.46120884,2.470497231,768.785904,0.185,37.75721909
7/26/2016 6:00,,2016,7,5.089,19.6409,16.30116427,4.304979008,2.044319004,1.293352159,103.2260778,54.71905411,41.69565042,1.797271915,442.92192,0.638,8.14704284
7/26/2016 18:00,,2016,7,4.862,7.6869,5.849280339,2.17775192,0.736812622,0.451536358,4.437510102,12.37593241,5.207416325,0.45339788,466.9579272,0.589,13.74041975
7/28/2016 6:00,,2016,7,5.946,68.5936,163.7175206,32.04056085,4.005600326,2.75413136,368.3675559,133.8609569,230.383876,6.623465967,,0.261,1.132400363
7/28/2016 18:00,,2016,7,6.135,,101.2537858,29.66786866,2.175073992,3.274086193,193.5158208,83.77930327,92.79007169,3.555126574,,0.224,0.732824533
8/1/2016 6:00,,2016,7,5.685,11.8643,32.49912914,9.623005584,0.823982614,0.674363182,46.26755389,23.28618366,21.49132422,1.369759127,427.7610024,0.163,2.065380156
8/1/2016 18:00,,2016,8,6.253,,,,,,31.64033513,11.01101036,9.041452605,1.356280541,,0.51,0.558470195
8/2/2016 6:00,,2016,8,5.335,3.5693,4.610887491,2.014163376,0.606101132,0.203950998,6.07423209,4.438656946,5.584834546,0.297838511,117.4076112,0.871,4.623810214
8/2/2016 18:00,,2016,8,5.075,5.1146,8.028843767,3.486871712,0.475346144,0.179192462,4.454141202,7.888958185,7.009859721,0.496513229,266.6190144,0.341,8.413951416
8/6/2016 6:00,,2016,8,5.024,24.0813,24.62308836,8.395762352,6.62061309,1.070525335,116.6365653,76.79679357,47.60376591,3.04916727,431.1661728,0.532,9.462371614
8/6/2016 18:00,,2016,8,4.896,18.4326,24.17725496,7.904914432,1.347002566,1.293352159,72.04919598,58.46497701,27.3652023,1.233186487,542.8957248,0.439,12.70574105
8/7/2016 18:00,,2016,8,5.263,,,,,,31.10021244,23.81856856,12.96326358,3.072072959,,0.096,5.457578611
8/10/2016 18:00,,2016,8,4.571,29.0968,23.88003269,7.332189952,4.310695298,1.021008263,120.6077948,72.35766656,59.45799845,5.91823509,730.3299576,0.479,26.85344446
8/11/2016 6:00,,2016,8,4.469,45.9061,60.23875965,13.46832382,3.874845338,1.268593623,175.8790936,129.9750016,109.472052,4.390206779,,0.213,33.96252726
8/12/2016 6:00,,2016,8,6.191,35.5846,64.39972169,14.53197851,2.698093944,0.897190006,196.1157606,89.45320089,74.2068715,2.908955902,778.1605296,0.702,0.644169266
8/12/2016 18:00,,2016,8,4.99,29.5883,41.41544786,17.64098373,4.049185322,0.946732655,134.3254032,96.64546987,72.06402952,3.262131435,403.958112,0.617,10.23292992
8/13/2016 6:00,,2016,8,6.16,23.6903,52.16455406,8.804898288,2.74167894,1.095283871,121.4842537,64.81809848,55.72110275,2.117888763,399.7703352,0.622,0.691830971
8/13/2016 18:00,,2016,8,6.493,18.9719,38.39382121,6.350411824,1.957149012,0.649604646,104.3627026,44.58338126,38.46228148,1.614874875,278.7327624,0.919,0.321366054
8/14/2016 6:00,,2016,8,5.41,6.3207,9.960688703,4.795909216,1.870022518,0.352502214,17.3078749,17.21581802,10.58942888,0.829323319,138.288216,0.945,3.89045145
8/14/2016 18:00,,2016,8,5.162,10.0266,8.028843767,3.732254528,1.347002566,0.822914398,39.29407822,22.84113752,21.7763507,1.172304323,264.9122664,0.493,6.886522963
8/15/2016 6:00,,2016,8,5.157,11.9926,7.48395291,2.505011296,0.954737602,0.649604646,56.47339472,45.0074522,11.71651867,0.908320839,274.911312,0.667,6.966265141
8/15/2016 18:00,,2016,8,4.761,7.1242,4.165103992,1.277850352,0.911152606,0.278226606,,7.785139712,5.539606007,0.579028368,294.0102384,0.317,17.33803998
8/17/2016 6:00,,2016,8,4.957,7.2436,3.422048322,1.277850352,1.434172558,0.674363182,13.62197964,17.19255654,9.961319158,0.722872708,117.2327736,0.88,11.0407862
8/17/2016 18:00,,2016,8,5.078,4.1691,-0.07285838,0.650651216,0.823982614,0.203950998,0.162485847,8.112280615,2.058899123,0.197832556,97.6426368,0.797,8.356030182
8/18/2016 6:00,,2016,8,4.509,18.2085,3.929312317,3.247742784,1.259832574,0.897190006,34.06925185,39.23113853,16.05199015,0.910228202,,0.074,30.97419299
8/18/2016 18:00,,2016,8,4.978,30.248,39.09855137,10.38960059,2.480168964,1.739005807,155.9722212,92.04878912,58.37774917,3.298615684,738.7388136,0.209,10.51961874
8/19/2016 6:00,,2016,8,5.925,19.0045,36.99738556,8.035999216,1.564927546,1.144800943,101.0109261,50.13574028,31.59171857,1.510446904,622.9297176,0.368,1.188502227
8/21/2016 6:00,,2016,8,4.934,,,,,,198.3855731,91.31232008,185.4169291,10.67375737,,0.233,11.64126029
8/22/2016 6:00,,2016,8,5.478,6.0496,5.530200557,1.949238144,1.477757554,0.62484611,19.85282126,19.09996251,8.921414452,0.953670319,,0.623,3.326595533
8/22/2016 18:00,,2016,8,5.493,3.373,-0.122911089,0.650651216,0.562516136,0.649604646,5.742386208,6.947195712,2.31287109,0.394835194,87.2606136,0.664,3.213660539
8/23/2016 6:00,,2016,8,5.982,11.4425,23.79015738,3.08538856,1.477757554,0.996249727,56.83334716,18.09576574,32.07281715,1.514516497,288.0990624,0.282,1.042317429
8/25/2016 18:00,,2016,8,4.645,36.9145,57.75873026,11.60696926,6.141178134,1.838039951,136.5622307,104.2919725,76.56558429,4.765146342,772.6822848,0.669,22.64644308
8/26/2016 6:00,,2016,8,5.285,29.9495,34.09577562,6.57522264,4.572161776,2.110409424,164.5574723,72.96664976,92.56174538,3.203115055,423.814668,0.752,5.188000389
8/26/2016 18:00,,2016,8,5.469,12.2139,27.29210041,5.276635712,1.782852526,0.822914398,52.2346817,32.04449268,30.70539476,1.277519367,299.8714608,0.336,3.396252726
8/27/2016 6:00,,2016,8,6.496,48.657,153.6611679,18.09957475,5.225936716,3.744498377,230.2135625,74.53024989,163.4204049,4.428403939,,0.105,0.319153786
8/29/2016 18:00,,2016,8,5.08,5.3721,3.579093063,1.705747952,0.693271124,0.451536358,8.812930764,12.10604922,4.693987945,0.43344186,200.938356,0.293,8.317637711
8/31/2016 18:00,,2016,8,4.598,20.2572,8.481813298,2.7607624,1.30341757,0.921974119,65.63358285,56.34421826,32.09495114,1.440561094,231.326796,0.635,25.23480772
9/1/2016 6:00,,2016,8,4.949,14.3985,15.73576328,3.328878752,1.172662582,0.699121718,57.0054236,41.22302104,23.27680235,1.095235237,333.5901408,0.476,11.24604974
9/1/2016 18:00,,2016,9,5.14,10.2279,23.69010187,10.1461104,2.872433928,2.556063072,24.48303037,18.80209257,15.98524685,1.941623532,633.2617872,0.058,7.244359601
9/2/2016 6:00,,2016,9,6.324,7.7553,28.84293594,2.273864304,0.780397618,0.50105343,31.75403642,9.280621203,9.291899907,0.785266721,291.1961856,0.654,0.474241985
9/2/2016 18:00,,2016,9,5.242,8.3117,22.18926914,5.438989936,1.216247578,1.021008263,15.26213872,24.18736196,6.975888133,1.263325203,442.4057328,0.086,5.72796031
9/3/2016 6:00,,2016,9,5.636,,57.85878578,11.93159542,4.005600326,2.605580144,92.5923742,44.72302587,38.57603903,4.323003205,,0.045,2.31206479
9/8/2016 18:00,,2016,9,5.271,23.0769,31.84455149,9.415722112,12.76588004,1.318110695,108.403949,73.44514713,42.96998284,5.784800672,380.4466176,0.493,5.357966575
9/9/2016 6:00,,2016,9,6.025,17.5824,13.23437541,3.73464088,3.831260342,1.516178983,109.1987493,46.43922196,43.17556312,1.670440849,228.620976,0.799,0.944060876
9/9/2016 18:00,,2016,9,4.141,33.0336,5.680258878,1.949238144,1.216247578,0.699121718,20.46046621,100.5091705,12.41426502,0.998794557,169.2261456,0.372,72.27698036
9/10/2016 6:00,,2016,9,5.48,21.6256,16.5362074,2.679626432,2.131488996,1.219076551,125.1023495,53.87073171,54.73274693,2.278325335,435.3955776,0.176,3.311311215
9/10/2016 18:00,,2016,9,4.426,37.696,50.45472757,7.386746896,3.787675346,2.011349703,108.9997305,113.0603367,71.67450629,3.015574391,440.0995416,0.16,37.49730022
9/11/2016 6:00,,2016,9,4.348,53.4688,26.24149255,6.656358608,10.9353537,3.150267936,226.8354535,174.7161277,89.10392145,6.289465721,773.2317744,0.477,44.87453899
9/11/2016 18:00,,2016,9,5.178,6.4282,5.680258878,1.868019888,0.998322598,0.699121718,14.45098454,20.34171797,5.10008851,0.633859787,111.1217832,0.447,6.637430704
9/12/2016 6:00,,2016,9,5.362,,,,,,,,,,,0.028,4.345102242
9/14/2016 6:00,,2016,9,5.554,,93.37819418,22.96904944,5.792498166,6.938426252,401.2388696,169.8997888,264.5830578,10.05120032,,0.119,2.792543841
9/14/2016 18:00,,2016,9,5.996,9.3624,17.78687639,3.978131072,1.216247578,0.946732655,41.92278989,21.28518747,23.39008187,1.371132383,144.4241832,0.813,1.009252886
9/15/2016 6:00,,2016,9,6.429,6.1852,18.23715116,2.030374112,0.954737602,0.62484611,27.08934549,5.94385015,4.822518877,0.948628414,156.604536,0.564,0.372391706
9/17/2016 18:00,,2016,9,5.803,32.4696,94.27869382,21.18356442,27.35332582,1.35123291,115.8137693,84.6403922,81.88326983,14.85565192,596.8539384,0.192,1.573982864
9/18/2016 6:00,,2016,9,5.269,13.3464,12.38392848,6.169378224,11.42344476,1.172398526,47.64266867,36.44793907,24.7041317,6.083962238,212.09466,0.897,5.382697825
9/18/2016 18:00,,2016,9,5.011,10.3584,3.779204093,1.624611984,0.862173858,0.329303875,33.27051555,26.47889697,21.4404283,1.02500939,112.7119728,0.455,9.749896377
9/19/2016 6:00,,2016,9,5.22,26.9916,14.5350971,4.465111456,3.678538864,2.500867906,148.2581073,83.88878086,59.94886158,2.901433451,404.3910432,0.245,6.025595861
9/19/2016 12:00,,2016,9,5.154,16.932,10.5829292,4.1404853,5.482748908,1.274578641,77.76741166,48.86533333,35.40151858,3.275768261,247.6616232,0.532,7.014552984
9/19/2016 18:00,,2016,9,5.166,9.0645,1.628035472,0.81300544,0.95021381,0.584792528,38.71559313,24.90314874,17.92081631,0.931279772,132.2188536,0.438,6.823386941
9/20/2016 6:00,,2016,9,6.084,76.814,86.1242442,20.69658403,3.986548202,5.643258126,468.3611022,212.7396166,260.3557244,8.038232483,644.5762776,0.147,0.824138115
9/20/2016 18:00,,2016,9,6.553,58.904,75.01818184,14.7720949,2.886440284,4.570251822,345.2859728,133.5936869,175.5591764,5.339121557,592.7077896,0.144,0.279898132
9/21/2016 6:00,,2016,9,6.411,16.716,55.10728406,14.5286047,1.390239578,6.409672931,60.24372052,26.84948291,50.50651967,1.876109659,203.2112448,0.029,0.388150366
9/26/2016 18:00,,2016,9,6.239,4.2755,15.98587712,5.844752064,0.642160974,1.708901678,8.036757327,4.284948793,7.157834418,0.569483664,64.2653064,0.024,0.576766463
9/27/2016 6:00,,2016,9,5.979,16.9632,49.60428064,12.01273139,2.930416762,0.303752452,61.86913336,38.68383718,48.64128164,2.198933267,232.1676816,0.307,1.049542429
9/27/2016 18:00,,2016,9,6.332,42.656,30.74399073,12.25622158,4.778646782,3.471694095,268.8779873,108.7645811,129.5001095,4.338238986,426.4955112,0.045,0.465586094
9/28/2016 18:00,,2016,9,5.972,26.288,61.01050955,19.39807939,2.754423854,1.427861602,121.9092338,58.65812819,80.48654867,3.148951577,495.1900368,0.053,1.066596121
9/29/2016 6:00,,2016,9,5.257,21.328,29.44326903,9.577994048,10.32329334,2.092096292,98.03639847,53.097656,52.95509106,6.721049616,397.8221448,0.279,5.533501092
9/29/2016 18:00,,2016,9,5.693,,,,142.6812261,14.20175714,210.8299046,138.3246614,248.9605096,108.458135,,0.087,2.02768272
9/30/2016 6:00,,2016,9,6.411,72.5152,87.37491319,43.33960842,126.9631803,9.041111422,319.2520924,115.9264167,209.9507443,96.22089678,992.494776,0.118,0.388150366
6/1/2017 6:00,,2017,6,6.372,33.1668,87.65197464,11.61445747,2.688437388,4.630894889,166.846466,63.38450249,92.29034944,4.211859251,608.3266152,0.921,0.424619564
6/1/2017 18:00,,2017,6,6.509,17.982,55.52272654,6.945436352,1.157351286,2.515063141,80.73872399,30.55126192,36.50569563,2.19940586,395.2412088,1.048,0.30974193
6/3/2017 18:00,,2017,6,5.638,7.7422,13.87368274,7.10927176,0.45738147,1.520885151,26.5764978,7.697058733,8.807609766,0.894837309,341.6659728,0.438,2.301441817
6/4/2017 6:00,,2017,6,5.869,11.3886,21.85641613,4.242275552,0.894840856,1.291459461,50.70051816,11.99201411,15.32400612,1.651408615,384.601092,0.586,1.352072563
6/4/2017 18:00,,2017,6,6.245,,46.84584241,15.62821925,0.851125366,1.801311379,36.37387881,9.698423126,13.24621946,1.608516189,,0.105,0.568852931
6/5/2017 6:00,,2017,6,5.196,5.5744,5.940552926,4.3242344,0.326148004,0.399231393,2.54178645,5.766528305,8.58870895,0.498265683,172.6895952,0.068,6.367955209
6/5/2017 18:00,,2017,6,4.939,11.8643,4.94888051,3.914687024,0.676132912,0.756132851,64.94472269,24.52530098,31.57620198,1.346771824,304.841844,,11.50800389
6/6/2017 6:00,,2017,6,5.232,2.8115,-3.38092825,0.55626688,0.326148004,0.246280933,0.713585064,3.349755981,2.552446976,0.304838415,90.4493184,0.615,5.861381645
6/6/2017 18:00,,2017,6,5.263,2.6421,-2.83548846,0.883855408,0.588658434,0.169805703,-0.891205212,3.389368109,1.868886137,0.521784419,92.9220216,1.124,5.457578611
6/9/2017 18:00,,2017,6,6.3,,410.6797826,45.3626589,8.725437812,12.12551858,425.5085784,145.855738,352.884267,15.80870735,,-0.003,0.501187234
6/10/2017 6:00,,2017,6,5.455,34.995,99.55169431,15.79205466,3.300889228,7.358528477,162.7123626,45.89958822,48.72539611,3.720828382,1556.953805,0.243,3.50751874
6/13/2017 6:00,,2017,6,6.915,193.6062,990.2177935,105.8144684,36.32926861,31.13385902,425.2423699,228.7642471,784.3303313,37.80962243,3435.708701,0.742,0.1216186
6/13/2017 18:00,,2017,6,5.647,36.8631,124.9377496,28.32476392,5.7069376,3.636716899,157.6248537,84.00468992,65.68895252,3.54182842,1085.433449,0.57,2.254239212
6/16/2017 6:00,,2017,6,4.268,58.0419,75.70265139,23.90145477,15.54983903,2.871964599,160.2066656,72.15635756,158.2810039,9.374993438,1362.967325,1.291,53.95106225
6/16/2017 18:00,,2017,6,4.55,19.4805,6.88262176,4.979493744,4.832018828,0.807107812,48.22459086,24.80510874,34.61035528,3.467560384,408.6287736,1.452,28.18382931
6/17/2017 6:00,,2017,6,4.355,64.2357,39.06142354,12.67934648,10.43151637,2.23466249,288.1185623,111.3799523,205.1500109,9.532288436,579.3202248,0.548,44.15704474
6/18/2017 6:00,,2017,6,4.421,40.7592,11.39460151,5.962506192,9.512838608,2.566063679,161.8798652,76.21801167,73.00492118,6.306276486,1044.321636,1.14,37.9314985
6/18/2017 18:00,,2017,6,4.654,35.3646,6.981779021,3.34130424,4.832018828,1.826786071,174.5489936,68.65472122,67.2844769,4.35356547,965.56146,0.889,22.1819642
6/19/2017 6:00,,2017,6,4.785,12.0879,-0.405960905,1.375361632,1.769803126,0.883583042,32.32908442,22.44337855,14.24264041,0.986505441,286.0509648,1.071,16.40589773
6/19/2017 18:00,,2017,6,5.14,9.0529,-2.438859416,0.392431472,0.894840856,0.807107812,50.96073944,23.03390481,20.09836582,0.705917445,174.6627624,0.957,7.244359601
6/20/2017 6:00,,2017,6,5.484,,18.68318417,9.648597152,2.994663308,6.313375526,405.980507,163.2834767,164.4872676,6.044172427,,0.269,3.280952931
6/20/2017 18:00,,2017,6,5.283,11.7819,0.585661608,1.703032448,0.7198919,1.113008732,66.09853297,29.82120697,31.12581185,1.047960024,160.6091496,1.121,5.211947111
6/21/2017 6:00,,2017,6,6.005,24.9736,29.59123143,6.945436352,1.68228515,1.92876157,148.7067035,,,,290.6633472,1.001,0.988553095
6/21/2017 18:00,,2017,6,5.61,10.6742,19.03025954,10.87723928,1.37605923,0.985558541,45.04616591,23.46552436,25.80273864,1.564037989,279.9982536,0.613,2.454708916
6/22/2017 6:00,,2017,6,5.332,11.077,22.69932771,4.3242344,1.68228515,1.08753404,46.74686219,15.83958761,30.9978185,1.624724907,357.8093112,0.83,4.655860935
6/22/2017 18:00,,2017,6,4.751,14.098,28.8970807,12.35167566,8.550445358,3.45826617,31.38959358,26.31478867,22.95976341,4.069023686,976.759392,0.264,17.74189481
6/23/2017 6:00,,2017,6,5.414,,,,4.394559442,5.089746269,136.486781,44.97371351,62.51095833,5.061269154,,1.3,3.854783577
6/23/2017 18:00,,2017,6,4.78,14.8029,4.304333362,3.095509984,3.257173738,1.189483962,41.97822689,39.83394991,19.38107531,1.636844748,372.6788328,1.231,16.59586907
6/24/2017 6:00,,2017,6,4.836,9.2946,-0.951400695,0.965814256,1.113592298,0.807107812,16.1084954,22.91727346,12.56424704,1.212511557,184.8366456,1.561,14.5881426
6/26/2017 6:00,,2017,6,5.541,,2.17227759,2.5221272,1.113592298,1.367934691,47.15083161,22.601854,22.22888117,1.508166447,,0.822,2.877398415
6/26/2017 18:00,,2017,6,5.114,5.5355,0.78397613,1.457238192,1.244825764,0.603182391,14.95185783,11.98699499,10.21461694,0.965727434,189.3407952,0.283,7.691304403
6/27/2017 6:00,,2017,6,5.422,14.3143,7.378408065,2.767839168,1.507292696,1.113008732,85.0136928,32.47727573,42.29621704,1.728143011,296.0416848,0.664,3.784425847
6/27/2017 18:00,,2017,6,5.892,22.022,37.02857493,7.354983728,1.901036592,1.903261301,122.6035822,47.07848096,67.55437883,3.256946002,429.2096568,0.289,1.282330583
6/28/2017 6:00,,2017,6,5.103,9.8098,8.320476899,4.40611096,0.807366378,0.70515789,40.62029757,20.68692929,32.7645075,1.151121981,187.74228,0.924,7.888601176
6/28/2017 18:00,,2017,6,4.667,8.5986,-0.455564487,1.53919704,1.02611782,0.85810835,5.070711516,17.40087985,5.509461083,0.74283736,369.490128,0.492,21.52781735
6/30/2017 6:00,,2017,6,4.617,18.1181,4.750565988,3.013633424,1.157351286,1.265959192,50.25574711,32.8915563,22.02130493,1.329940909,496.0892016,,24.15460834
7/3/2017 18:00,,2017,7,4.366,,15.46029872,5.880547344,1.638526162,3.968118088,54.26140298,92.65943403,25.59921045,1.988449344,,-0.218,43.05266105
7/4/2017 6:00,,2017,7,4.616,18.6186,9.460860255,3.832728176,3.125896774,2.15818726,57.90882496,30.07559435,16.79476386,2.315889252,815.9587536,0.402,24.21029047
7/6/2017 18:00,,2017,7,4.191,71.3664,51.70489752,24.88438493,13.62500903,33.47911646,235.5768151,108.6447699,181.4342275,20.61950562,1982.317034,0.405,64.41692655
7/7/2017 6:00,,2017,7,4.317,41.4288,21.9555734,8.99325552,13.97495044,4.452469737,141.4106399,94.72202279,70.65942681,6.722935628,846.8883576,1.016,48.19477976
7/7/2017 18:00,,2017,7,4.836,27.1152,24.18678643,6.945436352,4.088333522,2.668013601,128.0239349,64.46569788,62.45954983,3.411167459,542.6293056,0.537,14.5881426
7/8/2017 6:00,,2017,7,5.703,48.1824,103.3695233,21.28025282,4.13209251,4.044593318,229.2419182,107.3714139,149.7624083,5.258748947,751.7767032,0.86,1.981527026
7/11/2017 6:00,,2017,7,5.126,24.4602,34.20236843,10.54965075,2.250978002,2.056211761,131.4744446,60.31749935,56.90886244,2.618956289,610.7993184,1.088,7.481695005
7/11/2017 18:00,,2017,7,4.576,17.334,3.957257997,2.685962608,1.06983331,0.832608081,55.43866311,49.07405136,24.28534291,0.86879593,364.7528616,0.933,26.54605562
7/12/2017 6:00,,2017,7,5.957,44.4906,90.23021314,8.01032536,2.513488432,2.54056341,244.0959852,106.3272519,105.9706749,3.60144593,979.5401424,0.37,1.10407862
7/13/2017 6:00,,2017,7,4.907,10.2506,10.8987653,3.50505736,1.113592298,0.807107812,32.66846973,25.29058137,21.67908849,0.866179774,285.5764056,0.57,12.38796587
7/13/2017 18:00,,2017,7,4.766,9.9632,0.536107929,0.63814344,1.02611782,0.424731662,19.31857489,24.19754696,14.07062272,0.640309932,194.5193184,0.462,17.13957308
7/14/2017 6:00,,2017,7,4.631,11.3044,-2.637173938,0.310472624,1.02611782,0.526707161,13.1980529,18.97387669,19.71213029,0.948396542,187.9004664,0.472,23.38837239
7/14/2017 18:00,,2017,7,4.661,11.8792,-0.05888554,0.474308032,1.551051684,0.679657621,19.0673344,21.70043179,21.8233481,1.077749029,213.3268488,0.792,21.82729912
7/15/2017 6:00,,2017,7,5.01,11.2086,1.031894234,1.211526224,0.45738147,0.883583042,45.79057394,26.11694504,26.84258415,0.98177094,175.3954152,0.854,9.77237221
7/15/2017 18:00,,2017,7,4.679,12.0708,0.387347086,0.55626688,0.588658434,0.654157352,20.65859805,21.09070745,23.42725757,1.331268139,219.3712344,0.456,20.94112456
7/16/2017 6:00,,2017,7,4.929,18.9684,11.59291603,3.34130424,5.925689042,2.0052368,90.35948271,33.07292893,24.33817378,2.200082572,1013.125613,0.616,11.77605974
7/16/2017 18:00,,2017,7,4.891,,,,,,,58.07877186,42.36385767,5.6625147,,0.126,12.8528666
7/17/2017 6:00,,2017,7,5.092,,,,,,,69.4136812,73.49250435,7.764485053,,0.043,8.090958992
7/18/2017 6:00,,2017,7,4.696,25.0194,19.87312121,5.962506192,2.076029046,2.132686991,125.6353209,75.54479268,55.18402661,2.209309852,587.16294,0.764,20.1372425
7/18/2017 18:00,,2017,7,4.502,39.606,29.44247058,11.86025173,2.60096291,2.61703864,177.1923961,101.4792392,119.4343178,4.344909781,562.727304,0.333,31.47748314
7/19/2017 6:00,,2017,7,5.854,54.2892,149.5801006,19.47814562,4.219566988,3.942617819,262.8963904,171.9174885,130.368956,5.316824747,1268.846417,0.287,1.399587323
7/19/2017 18:00,,2017,7,6.443,,,,,,526.3682169,288.5044638,377.1789954,12.42933721,,0.116,0.360578643
7/20/2017 6:00,,2017,7,5.402,36.5148,91.46980366,13.25272926,2.90718883,1.673835611,174.524435,85.00609381,118.5802229,3.357637859,815.6840088,0.787,3.962780343
7/20/2017 18:00,,2017,7,4.434,28.014,25.92216325,8.829420112,1.463577206,1.138509001,75.91176896,82.28992627,40.93390319,1.772370511,730.6879584,0.561,36.81289736
7/21/2017 18:00,,2017,7,5.135,19.32,30.73161478,4.651905216,1.288584752,1.750310841,93.11592123,28.55121036,46.68611725,1.657769992,796.6183848,0.581,7.328245331
7/22/2017 6:00,,2017,7,6.189,50.4252,191.0307799,16.77498482,2.950947818,5.166221499,221.7895223,83.56746853,110.1180553,4.584367292,1615.216354,0.343,0.647142616
7/23/2017 6:00,,2017,7,6.768,,,,,,188.5367466,62.13753447,74.06405051,5.772756288,,0.136,0.170608239
7/24/2017 18:00,,2017,7,5.356,3.3003,5.295955875,1.948744416,0.76360739,0.348256432,0.373700817,4.425847759,3.339815328,0.351679315,130.4871288,0.688,4.405548635
7/25/2017 6:00,,2017,7,5.153,5.0952,1.676491285,1.457238192,0.544899446,0.373756701,3.707903745,7.031348704,9.864951588,0.433271273,122.7026928,0.62,7.030723199
7/27/2017 6:00,,2017,7,4.879,10.7115,3.659786214,1.53919704,0.807366378,0.93458358,29.38504709,17.91900651,25.08638376,1.21666995,336.4291704,0.748,13.21295634
7/27/2017 18:00,,2017,7,5.235,11.2746,7.626326169,1.703032448,1.02611782,0.883583042,51.67160809,23.18517538,29.1130949,1.483064853,309.171156,0.917,5.821032178
7/28/2017 6:00,,2017,7,4.925,10.9779,9.361702994,3.996563584,1.06983331,0.70515789,29.11019045,31.3170868,11.91792877,0.780523643,433.5056664,0.481,11.88502227
7/31/2017 6:00,,2017,7,5.134,57.362,178.9822994,15.79205466,3.607115148,4.14654324,262.9854223,54.01974412,93.02662728,6.55993201,1441.902338,0.138,7.345138682
8/1/2017 6:00,,2017,7,5.428,18.8899,64.15000708,13.25272926,1.638526162,1.138509001,67.58967739,26.08023278,30.74985026,2.065680399,1067.13378,0.455,3.732501578
8/4/2017 18:00,,2017,8,4.054,,246.0173985,63.87499026,4.74454435,8.658632964,586.0212562,468.6051299,398.4020876,12.66603555,,0.136,88.30799004
8/5/2017 6:00,,2017,8,4.452,25.7433,18.83189511,8.583708144,5.794412078,1.2404845,62.7889995,49.06319279,51.95780523,5.079026888,629.9398728,0.83,35.31831698
8/5/2017 18:00,,2017,8,4.883,10.9098,3.064792745,2.030703264,2.732196376,0.807107812,32.17391625,23.15377198,23.23055054,1.977452891,273.6041928,0.791,13.09181923
8/6/2017 6:00,,2017,8,5.541,4.7754,1.676491285,1.293485072,0.851125366,0.526707161,13.62441887,12.61872128,5.843009823,0.640783148,157.5286776,0.557,2.877398415
8/6/2017 18:00,,2017,8,4.567,12.7281,0.982340555,0.63814344,1.507292696,0.70515789,4.40668713,38.28263715,4.741014889,1.081798865,234.3906168,0.461,27.10191632
8/7/2017 6:00,,2017,8,4.491,22.7766,6.039710187,1.6210736,1.463577206,1.39343496,59.75792609,51.12793375,27.83225024,1.614855878,639.0397536,0.576,32.28494122
8/7/2017 18:00,,2017,8,5.786,26.1261,12.88206023,4.3242344,1.98851107,1.77581111,171.673421,63.74670446,61.75868555,3.192727303,638.4985896,0.342,1.636816521
8/8/2017 6:00,,2017,8,4.753,,44.41631486,18.98663939,,,176.9164862,101.3124387,75.42959767,3.516830451,,0.075,17.66037821
8/8/2017 18:00,,2017,8,4.692,14.3116,6.287628291,3.177468832,1.02611782,0.909083311,40.57245544,30.05296005,21.47347949,1.054735943,381.7454112,0.267,20.32357011
8/9/2017 6:00,,2017,8,5.213,34.812,62.91046647,12.1059637,2.994663308,1.724836149,181.1468836,80.97675589,84.70985473,4.036258053,1193.857738,0.383,6.123503917
8/9/2017 18:00,,2017,8,5.431,15.5687,29.44247058,8.174160768,1.507292696,1.342434422,80.37073318,35.46520777,26.89017998,1.574843509,668.7621456,0.933,3.706807218
8/10/2017 6:00,,2017,8,5.515,51.251,129.5984902,37.82664157,3.738348614,4.732870388,238.0188149,84.21435547,165.3402994,6.634554596,1599.63083,0.438,3.054921113
8/10/2017 18:00,,2017,8,6.071,100.6647,159.397368,43.31483973,6.01316352,10.49403848,630.7446125,153.7460057,340.1796866,13.46419436,936.7798608,0.295,0.849180475
8/12/2017 6:00,,2017,8,4.363,46.8995,59.58847366,25.53972656,3.86958208,2.438587911,165.915457,98.11707065,110.6956251,6.792649248,1160.788454,1.164,43.35108784
